subject,fold,component,heldout_correlation,train_singular_value,fold_empirical_p
3,5,10,0.2551607332357933,0.4730666067824357,0.009900990099009901
3,5,11,0.22645568958674744,0.4578386937911536,0.009900990099009901
3,5,12,0.1556538263966021,0.4467584967069907,0.009900990099009901
3,5,13,0.11390939159950919,0.44132657643151346,0.009900990099009901
3,5,14,0.06663740348626486,0.4222281759078483,0.07920792079207921
3,5,15,0.04002579974666381,0.4173940836766259,0.24752475247524752
3,5,16,0.09453073878758356,0.40594829678314875,0.0297029702970297
3,5,17,0.09559053656086444,0.39400424935674716,0.009900990099009901
3,5,18,0.056295216469377435,0.3833686842619644,0.15841584158415842
3,5,19,0.11757426838312253,0.37975906919161995,0.0297029702970297
3,5,20,0.03284834499083276,0.372491686149936,0.297029702970297
4,1,1,0.7060691246107125,0.7668267428687591,0.009900990099009901
4,1,2,0.5530119163799212,0.6880024051254615,0.009900990099009901
4,1,3,0.5662069133474271,0.6471874496893769,0.009900990099009901
4,1,4,0.4756991203109566,0.6216822625592434,0.009900990099009901
4,1,5,0.34913855960150403,0.5622079559788694,0.009900990099009901
4,1,6,0.32787676981907915,0.5300506479094742,0.009900990099009901
4,1,7,0.3464951174968868,0.522594663831478,0.009900990099009901
4,1,8,0.21074794644883757,0.5071381399889057,0.009900990099009901
4,1,9,0.25324520787607463,0.47743754887398987,0.009900990099009901
4,1,10,0.1180057439679501,0.4731680784200717,0.019801980198019802
4,1,11,0.12172577494755767,0.47044507154136717,0.019801980198019802
4,1,12,0.14675169551655937,0.4527405081835268,0.009900990099009901
4,1,13,0.14343450032415037,0.4433889488920312,0.009900990099009901
4,1,14,0.12854049828360997,0.4324857604071373,0.019801980198019802
4,1,15,0.04774370673088147,0.42765800367350754,0.22772277227722773
4,1,16,0.0011849227922662597,0.3994109960717148,0.4752475247524752
4,1,17,0.12686396177667225,0.3977145165176944,0.019801980198019802
4,1,18,-0.00964293141032901,0.3802919757266448,0.6435643564356436
